accuracy,loss,val_accuracy,val_loss,epoch
0.894029974937439,0.29051464796066284,0.9084056615829468,0.24062718451023102,1
0.9542099833488464,0.1282063126564026,0.9312471151351929,0.18065328896045685,2
0.9679800271987915,0.09039220958948135,0.9261078238487244,0.2031208872795105,3
0.9746800065040588,0.07199633121490479,0.9404979348182678,0.17446748912334442,4
0.9789800047874451,0.06019926816225052,0.9481498599052429,0.16958914697170258,5
0.9818500280380249,0.053616371005773544,0.9467793703079224,0.17417195439338684,6
0.9836400151252747,0.04771041497588158,0.9634536504745483,0.13085584342479706,7
0.9855999946594238,0.04275910183787346,0.9418684244155884,0.21950848400592804,8
0.9860600233078003,0.0414917916059494,0.9530607461929321,0.16747358441352844,9
0.9869400262832642,0.038674671202898026,0.9591137766838074,0.15193676948547363,10
0.9876999855041504,0.036379195749759674,0.9720191955566406,0.10981680452823639,11
0.9890099763870239,0.03296028450131416,0.9560301303863525,0.16758251190185547,12
0.9890599846839905,0.03270605579018593,0.9601415991783142,0.16869479417800903,13
0.9894599914550781,0.03240342438220978,0.970077633857727,0.1169564500451088,14
0.9907500147819519,0.02771882340312004,0.9699634313583374,0.1284441202878952,15
0.9909499883651733,0.027554841712117195,0.9728186130523682,0.12874643504619598,16
0.9911999702453613,0.02691086195409298,0.9658519625663757,0.1455911546945572,17
0.9909700155258179,0.02685047686100006,0.971904993057251,0.12071345746517181,18
0.9916399717330933,0.02612571232020855,0.9736180901527405,0.12237081676721573,19
0.9919700026512146,0.02396087720990181,0.9681361317634583,0.13631215691566467,20
0.9920200109481812,0.02344302274286747,0.9701918959617615,0.13642171025276184,21
0.9922900199890137,0.023087382316589355,0.9731612801551819,0.12441425770521164,22
0.9924499988555908,0.02280483953654766,0.9689356088638306,0.13124515116214752,23
0.9930499792098999,0.02141435258090496,0.97533118724823,0.1312933713197708,24
0.9932399988174438,0.020224280655384064,0.975902259349823,0.1125795841217041,25
0.9934999942779541,0.01997135952115059,0.9775011539459229,0.11239764839410782,26
0.9934800267219543,0.02073092758655548,0.9725902080535889,0.134868785738945,27
0.9937000274658203,0.019429486244916916,0.9712197184562683,0.13410018384456635,28
0.9933500289916992,0.020140374079346657,0.9682503342628479,0.1520843207836151,29
0.9943299889564514,0.016954485327005386,0.9737322926521301,0.13234281539916992,30
0.993910014629364,0.019292615354061127,0.9743033051490784,0.13007068634033203,31
0.9940400123596191,0.018610361963510513,0.9765874743461609,0.11655116826295853,32
0.9940900206565857,0.017239229753613472,0.9743033051490784,0.13809451460838318,33
0.9943600296974182,0.017406854778528214,0.9688214063644409,0.16102297604084015,34
0.9942700266838074,0.017277326434850693,0.9717907905578613,0.15598164498806,35
0.9943600296974182,0.017121510580182076,0.9762448668479919,0.140034019947052,36
0.9945799708366394,0.01655745878815651,0.9764732718467712,0.13397718966007233,37
0.9946100115776062,0.016867108643054962,0.9721333980560303,0.14095743000507355,38
0.9951800107955933,0.015002048574388027,0.9736180901527405,0.1443670392036438,39
0.9946699738502502,0.015418967232108116,0.9757880568504333,0.14094975590705872,40
0.995140016078949,0.01447855681180954,0.9755595922470093,0.13513824343681335,41
0.9949300289154053,0.0154058076441288,0.9747601747512817,0.13143181800842285,42
0.9951099753379822,0.015164040960371494,0.9745317697525024,0.1471969336271286,43
0.9954000115394592,0.014405486173927784,0.9762448668479919,0.13706055283546448,44
0.9955800175666809,0.013843863271176815,0.974988579750061,0.1489517241716385,45
0.9951500296592712,0.015122364275157452,0.9733896851539612,0.14820171892642975,46
0.9953399896621704,0.014050448313355446,0.971904993057251,0.15023677051067352,47
0.9954100251197815,0.013471628539264202,0.9747601747512817,0.14320379495620728,48
0.9958900213241577,0.012991567142307758,0.9755595922470093,0.1359797567129135,49
0.9959499835968018,0.012669933959841728,0.9733896851539612,0.16579844057559967,50
0.9954800009727478,0.013688717968761921,0.9757880568504333,0.14913378655910492,51
0.9960299730300903,0.012521042488515377,0.9788716435432434,0.12052413821220398,52
0.9959499835968018,0.012320583686232567,0.9797852635383606,0.13154512643814087,53
0.9959200024604797,0.012567611411213875,0.9785290360450745,0.14038999378681183,54
0.9960100054740906,0.011843672022223473,0.9778437614440918,0.14224998652935028,55
0.9961599707603455,0.012575075961649418,0.97841477394104,0.14559891819953918,56
0.9964200258255005,0.011186840943992138,0.9775011539459229,0.14168500900268555,57
0.9961299896240234,0.0120219262316823,0.9791000485420227,0.13808049261569977,58
0.9965900182723999,0.010613914579153061,0.9748743772506714,0.16990821063518524,59
0.9958800077438354,0.012449642643332481,0.9769300818443298,0.14779113233089447,60
0.9962800145149231,0.011257140897214413,0.9808131456375122,0.12952947616577148,61
0.9963300228118896,0.010735786519944668,0.9763590693473816,0.1501120924949646,62
0.9963799715042114,0.011569058522582054,0.979899525642395,0.13172928988933563,63
0.9966700077056885,0.010506629943847656,0.9773869514465332,0.14559966325759888,64
0.9962700009346008,0.010950279422104359,0.975902259349823,0.15471729636192322,65
0.9964799880981445,0.010803514160215855,0.9738464951515198,0.15722863376140594,66
0.9966199994087219,0.010653200559318066,0.9781863689422607,0.1421276330947876,67
0.9968000054359436,0.009799402207136154,0.9781863689422607,0.14982077479362488,68
0.9966099858283997,0.01043676771223545,0.9797852635383606,0.13693922758102417,69
0.996940016746521,0.008933289907872677,0.9768158793449402,0.1523514688014984,70
