accuracy,loss,val_accuracy,val_loss,epoch
0.8925999999046326,0.29573899507522583,0.8843079209327698,0.3366600275039673,1
0.954200029373169,0.12955129146575928,0.9312471151351929,0.20135414600372314,2
0.9674299955368042,0.09237674623727798,0.9522613286972046,0.14531132578849792,3
0.973770022392273,0.07356871664524078,0.9403837323188782,0.17580364644527435,4
0.9786099791526794,0.061245135962963104,0.9544312357902527,0.14054304361343384,5
0.9807699918746948,0.055185239762067795,0.9593421816825867,0.14185674488544464,6
0.982509970664978,0.049981847405433655,0.9464367032051086,0.1894627958536148,7
0.9849399924278259,0.04409867525100708,0.9474645853042603,0.17289698123931885,8
0.98580002784729,0.04209452494978905,0.9615120887756348,0.14445333182811737,9
0.987339973449707,0.03757091239094734,0.962654173374176,0.13999740779399872,10
0.9879400134086609,0.035558026283979416,0.9657377600669861,0.14203590154647827,11
0.9885200262069702,0.03451135382056236,0.9611694812774658,0.15444085001945496,12
0.989109992980957,0.03135639801621437,0.9616262912750244,0.16395750641822815,13
0.9895600080490112,0.03132709115743637,0.9645957350730896,0.14963999390602112,14
0.9902099967002869,0.029175976291298866,0.970991313457489,0.12653550505638123,15
0.9908300042152405,0.0270819254219532,0.9618547558784485,0.1612882912158966,16
0.9906399846076965,0.027276039123535156,0.963225245475769,0.1475275605916977,17
0.9911800026893616,0.025233665481209755,0.9683645367622375,0.13786907494068146,18
0.9918500185012817,0.02549341879785061,0.9744175672531128,0.1147688701748848,19
0.9926400184631348,0.02317524328827858,0.9684787392616272,0.13675954937934875,20
0.9918699860572815,0.0232943557202816,0.9685929417610168,0.14087243378162384,21
0.992680013179779,0.0229218490421772,0.9732754826545715,0.12069977819919586,22
0.9929400086402893,0.021054651588201523,0.9729328751564026,0.12709131836891174,23
0.9932699799537659,0.021035820245742798,0.9564869999885559,0.20300650596618652,24
0.992680013179779,0.022106565535068512,0.9647099375724792,0.16725881397724152,25
0.9935399889945984,0.020055530592799187,0.9634536504745483,0.1640864610671997,26
0.9931700229644775,0.02068740874528885,0.9656235575675964,0.15285392105579376,27
0.9936500191688538,0.019622301682829857,0.967907726764679,0.14862293004989624,28
0.9932799935340881,0.019567199051380157,0.9748743772506714,0.12993371486663818,29
0.9939699769020081,0.018603838980197906,0.9696208238601685,0.14109215140342712,30
0.9937800168991089,0.01855829916894436,0.9723618030548096,0.13924627006053925,31
0.9944999814033508,0.016517797484993935,0.9705345034599304,0.14723972976207733,32
0.9945499897003174,0.01612059585750103,0.971562385559082,0.14365296065807343,33
0.9943600296974182,0.017377231270074844,0.9619689583778381,0.18780045211315155,34
0.9948400259017944,0.016268722712993622,0.970077633857727,0.1422138661146164,35
0.9946200251579285,0.016417276114225388,0.971333920955658,0.1471264809370041,36
0.9948499798774719,0.01611582562327385,0.9699634313583374,0.156709223985672,37
0.9946399927139282,0.01617712713778019,0.9737322926521301,0.13637502491474152,38
0.9950100183486938,0.01579689420759678,0.9706487059593201,0.15740345418453217,39
0.9948999881744385,0.015599659644067287,0.9745317697525024,0.13616617023944855,40
0.9951199889183044,0.015056915581226349,0.9730470776557922,0.14510710537433624,41
0.9954299926757812,0.013765412382781506,0.9663088321685791,0.17020747065544128,42
0.9953699707984924,0.014428921975195408,0.9723618030548096,0.15302380919456482,43
0.9953600168228149,0.01347265299409628,0.9754453897476196,0.13786084949970245,44
0.9956700205802917,0.012820093892514706,0.9763590693473816,0.14932887256145477,45
0.9956799745559692,0.013624196872115135,0.9751027822494507,0.1428130865097046,46
0.9954699873924255,0.013402175158262253,0.9756737947463989,0.1475834995508194,47
0.9955000281333923,0.013973656110465527,0.9744175672531128,0.1546446681022644,48
0.9963200092315674,0.011864864267408848,0.9737322926521301,0.1520029753446579,49
0.9955300092697144,0.013624117709696293,0.9748743772506714,0.14750947058200836,50
0.9957200288772583,0.01237384881824255,0.9741891026496887,0.15608185529708862,51
0.9960200190544128,0.01217537373304367,0.9751027822494507,0.1518562287092209,52
0.9956700205802917,0.013564907014369965,0.9769300818443298,0.13377745449543,53
0.9963399767875671,0.011477185413241386,0.9752169847488403,0.1325250267982483,54
0.9961100220680237,0.01169522013515234,0.9762448668479919,0.13785089552402496,55
0.9960899949073792,0.011483524926006794,0.9768158793449402,0.13903523981571198,56
0.9963200092315674,0.011326263658702374,0.9739606976509094,0.16354066133499146,57
0.9960799813270569,0.011841226369142532,0.9763590693473816,0.13889923691749573,58
0.9964600205421448,0.01187366433441639,0.9745317697525024,0.15251542627811432,59
0.996209979057312,0.011509786359965801,0.9740749001502991,0.15831507742404938,60
0.9963799715042114,0.011261830106377602,0.9748743772506714,0.1484411060810089,61
0.9962999820709229,0.010867631062865257,0.9757880568504333,0.14746659994125366,62
0.9963700175285339,0.011154214851558208,0.9741891026496887,0.1514705866575241,63
0.9965299963951111,0.010819581337273121,0.9801279306411743,0.1299327313899994,64
0.9965999722480774,0.010130729526281357,0.979899525642395,0.14030517637729645,65
0.9966599941253662,0.010487151332199574,0.9751027822494507,0.15788185596466064,66
0.9966099858283997,0.011035841889679432,0.9770442843437195,0.14129911363124847,67
0.9966899752616882,0.00954400934278965,0.9754453897476196,0.1366586834192276,68
0.996720016002655,0.010425593703985214,0.9786432385444641,0.13582995533943176,69
0.9962900280952454,0.010523801669478416,0.9786432385444641,0.14253787696361542,70
0.9968000054359436,0.009804119355976582,0.975902259349823,0.14739719033241272,71
0.9969900250434875,0.009343154728412628,0.974988579750061,0.15987545251846313,72
0.9968500137329102,0.009827126748859882,0.9743033051490784,0.15543107688426971,73
0.996749997138977,0.010308234952390194,0.9708771109580994,0.1625453382730484,74
0.9966800212860107,0.010529792867600918,0.9764732718467712,0.1484069973230362,75
0.9973000288009644,0.00821581482887268,0.9764732718467712,0.1551744043827057,76
0.9968600273132324,0.009685763157904148,0.9732754826545715,0.15594200789928436,77
0.996940016746521,0.00936794187873602,0.9832115173339844,0.13418027758598328,78
0.9972000122070312,0.008931458927690983,0.9781863689422607,0.1554812341928482,79
0.9972100257873535,0.008520115166902542,0.9763590693473816,0.16582775115966797,80
0.9971500039100647,0.008623848669230938,0.9756737947463989,0.1645527482032776,81
0.9972000122070312,0.008611882105469704,0.975902259349823,0.1579386591911316,82
0.9970899820327759,0.00876725185662508,0.9754453897476196,0.16398213803768158,83
0.997160017490387,0.008455906994640827,0.9786432385444641,0.15796174108982086,84
0.9970399737358093,0.009422030299901962,0.9768158793449402,0.14537809789180756,85
0.9973000288009644,0.008556224405765533,0.9775011539459229,0.14184780418872833,86
0.9969099760055542,0.008881698362529278,0.9768158793449402,0.1460193544626236,87
0.9975100159645081,0.00807939376682043,0.9763590693473816,0.15215815603733063,88
0.997219979763031,0.008371350355446339,0.9756737947463989,0.1475553661584854,89
0.9972699880599976,0.008501862175762653,0.9777295589447021,0.15319649875164032,90
0.9974899888038635,0.008261926472187042,0.9754453897476196,0.1570786088705063,91
0.9969199895858765,0.009412738494575024,0.9775011539459229,0.1469946652650833,92
0.9970600008964539,0.008585166186094284,0.975902259349823,0.15767145156860352,93
0.9975399971008301,0.007218253333121538,0.9771585464477539,0.15869322419166565,94
0.9970099925994873,0.009538950398564339,0.9767016768455505,0.14527706801891327,95
0.9973899722099304,0.007527902256697416,0.9769300818443298,0.15940676629543304,96
0.9971799850463867,0.009220335632562637,0.9748743772506714,0.1573432832956314,97
0.9975399971008301,0.007582567166537046,0.9789858460426331,0.15285345911979675,98
0.9975699782371521,0.007719504181295633,0.9776153564453125,0.14027653634548187,99
0.9975200295448303,0.007968180812895298,0.9800137281417847,0.1442614197731018,100
